Id,SalePrice
2185,77683.87408691028
58,170503.21741143442
830,198723.11721332755
808,116965.97951955984
680,139686.88979401192
1153,109545.50031224935
1291,128687.43384520544
1818,142059.62668234546
2161,180994.32811907883
1883,118932.97625580485
350,372495.4195396749
2473,143404.35178931488
295,194319.26935674757
293,193144.94596807708
859,134616.5809213968
288,71469.37691536176
1578,149982.70404400083
102,181236.6072796028
2831,134574.87146719606
1030,160386.40411407663
2551,147248.54216584
1286,151188.6514704902
958,347978.5314105437
776,131843.7405759769
72,246660.69464236588
2263,248292.6055001495
1866,156215.40000041845
2876,76996.43487015703
2146,241008.01555908687
103,172795.990563437
1500,140225.37420880768
492,189377.4809694441
167,153428.4044381889
2597,118794.15699888155
2685,104916.94750907102
1035,155491.61032628757
1220,70235.25540131042
2602,157712.72990655623
2159,201679.3532541446
695,136931.74664461048
1109,276937.36073197005
640,179998.9142394479
1652,145336.5027048279
2090,162932.11389347693
1188,188895.57424703354
2345,233959.60995832295
1059,407188.6572785737
2751,229245.58992560324
128,198046.86726102728
1523,198860.6588590685
2925,181533.883156742
2145,294082.29533775605
1121,213373.72231986953
566,240526.1858904945
565,245155.02314049503
1331,133991.00166833293
2928,127520.64832408766
156,144006.706466283
797,135486.82612874958
327,93780.93994125101
2859,150655.92154237215
1453,121447.46294616631
1762,355911.03759520303
1868,199396.13209590485
1760,180820.65303580483
1113,237682.3984646989
1812,190705.49116007742
117,158903.49797691382
1142,213010.98332857952
2342,435216.79706824746
927,141973.9815690398
2478,185310.89353523953
655,88973.47824812107
2064,120646.461526625
369,324133.5062477774
2239,118160.56231058633
2732,242191.9590970767
1653,154332.5439855836
959,217624.36456089365
2395,354564.9280001122
1412,115328.31550324295
271,237768.84889516
1484,152632.72173912506
1497,155537.28977650095
552,159424.24971047026
2,120245.4677571407
1855,271929.69261685247
4,271020.769786416
2292,157701.7065242682
134,143868.99939493835
646,115077.83224383621
42,295819.6360528917
532,234039.89562908874
713,86167.70751717336
2561,139514.74049277362
2360,138678.36133336573
1333,119776.39783016763
1407,261366.9929222259
2892,301916.4977131595
574,207836.1509369165
1227,171701.5902606715
2591,222149.38245580744
1476,213410.60178057067
1125,261681.8624182001
1446,140473.563608966
408,112457.39408416724
1101,289082.6010713072
2251,193198.5919535978
373,182077.92609335884
2554,131752.81785581095
2382,247804.01637157102
1985,88633.8845351238
519,239918.5456961347
1093,194530.66408702632
864,244218.99255476013
2889,147776.92713428652
2308,190393.69730295666
986,164571.37621860183
1302,150362.64199726292
585,161518.22573048403
2708,149345.5134209288
147,141068.59654254967
1441,224647.50473683266
383,186441.02013875457
285,145889.24508277402
181,108187.32528129808
358,184897.70859755593
780,161664.7423046725
258,193069.4225541185
1865,221206.50777078827
692,122956.2440779958
2902,347856.45446913136
508,252490.10474285198
2638,146125.74704085942
36,142521.57128622872
611,173409.0141846381
2281,161661.93024461204
1678,118201.82843389461
1696,503453.8320380085
1557,85435.70301443129
2180,171258.60048281387
1726,222139.06647355546
951,146334.81188324463
267,218287.24788259
2706,140111.5916402521
2221,244916.68998648418
1357,176589.4471775373
2901,303250.6734015143
347,176058.8114447592
2164,188174.82345912672
1586,307169.2398055929
360,157905.26559411295
1769,246658.06946028947
2617,151789.48180741677
1879,137245.70058852926
991,237749.94147875515
1535,125409.15455208102
1191,146670.8528357697
1579,205507.6799391164
1882,146195.3604059971
1510,129649.53560946067
2196,167011.89394296057
1845,176679.00866466138
2336,458787.95757808257
942,95561.81956367812
861,128459.5997537012
2555,115512.4152141276
1392,159124.52748845489
2099,248448.3926087391
1543,125656.51833790465
948,284337.5809570609
1239,172014.13867045392
22,189392.06240456557
2796,245209.93380650805
2747,183555.5966921672
92,286547.919630997
210,162828.0045747548
1858,202297.55655395405
2228,151870.2674839202
447,230835.80614601664
827,244849.0955248918
1649,188838.7823409885
682,129394.40817123887
2698,106166.00231375109
494,169480.69907002593
214,43975.31052807957
2441,238572.1387747794
2679,103585.42782191197
1336,119021.66985786198
465,177039.2954700623
1524,142229.2072282773
2543,112180.67750368465
631,142002.91872050552
2452,323333.241213367
228,153130.8462537814
126,176139.0348104353
1092,233530.12455540447
1122,204303.93467522325
932,226634.2773731816
1980,88108.41213956197
2171,109039.21941745654
551,158217.99208982484
2768,171461.49524853012
2056,111616.25595993777
1159,346926.82385457226
2645,116284.36834905302
1174,173445.00136000346
2266,202762.85533316366
2462,401904.2463222925
1219,145081.0681566015
2922,189138.21396291797
118,152655.01683002512
474,161944.2418009372
2576,149892.67868450333
872,281092.1739964564
1077,195265.11221025747
1536,134246.96756094522
1150,129593.96453369684
2341,367716.88320048735
1931,153256.41518477933
2785,137113.64674247958
2538,132916.17635301125
597,200968.70943836196
464,172884.2792364352
233,233164.46937642538
2169,132854.88390210626
2123,173052.22748225316
1867,173036.0364568202
137,230775.2398688804
515,245813.91923020396
933,114424.9977864213
2784,164494.62967132352
972,166708.81348834073
599,173828.12215063832
2614,123906.31340552206
2582,140417.17931449402
1409,161563.41184038832
175,88802.9011589854
352,262431.18127788324
976,97529.47105617443
2134,189837.63418782936
984,115457.7750488973
2396,358527.4677366103
1673,139112.90845955547
404,117041.35584009737
607,164172.83692016616
814,150412.01256826776
868,187571.61711424837
2271,193752.53165777292
1633,198903.91949077768
337,163302.81028659115
2765,166511.37778687777
1746,238136.75897672487
368,385732.60079528944
2806,206097.69095443044
1662,191991.09661453136
1234,213128.25226036287
1373,129614.4435365177
1672,118618.3108504012
1939,124581.89866745299
