Id,SalePrice
1722,211139.16051419778
1112,217742.72985296237
1623,193632.78358221916
1201,199436.99698817113
1513,119803.36598967748
957,452657.7633582681
1171,256832.43885564333
1145,192456.63025236048
2726,229338.88719273428
703,147745.6836684574
760,83697.04446685441
1964,148699.23588656646
2512,176468.13822918947
159,136794.87652918158
1281,176033.81136509829
468,180565.7576975498
290,123479.12121383146
665,101037.27439684415
1463,244359.87206114034
1792,216478.48118822917
923,152028.18263695054
500,286859.26733140927
1408,202555.3496399138
331,65373.58886166329
170,133658.41871914823
2192,90657.66702563953
2571,289313.4167151145
2314,173201.00376381865
2647,83572.58702915898
422,423222.13909424294
2457,364477.6274397909
1838,212032.68700316877
2805,255744.62516865437
1645,153376.9092621932
1711,297878.5319820519
2825,257377.8900241125
322,344174.4889299437
2103,253209.13382915594
342,119930.56431214098
600,117885.69598505995
488,182310.25814297324
1725,337442.96153395984
2246,274775.8306367127
2847,159076.14687593214
806,230227.36849334085
530,223610.60627415607
963,186051.56211313015
2678,87693.90007481653
171,77874.77860539775
2401,445038.3725723858
805,217596.03314903812
2259,253812.5194545731
1748,180149.92262726018
1361,138552.71376591234
1677,114703.62814370543
1406,163569.4949257478
2322,260908.06679213312
688,166370.41903914395
143,144402.9520874236
804,203161.89634955212
1214,185500.67912137
2828,162438.66468816047
1999,191116.19136728527
2467,203784.36613070217
2665,158914.16986328078
1538,328520.80547811266
398,114949.14305684793
2822,144815.97058344661
2157,139186.9658063498
1856,198593.75410547404
1269,87023.26486907246
2570,109889.49392717116
2320,221158.35722867222
1517,143183.0211882693
2304,120360.33041843685
1312,96024.48649010465
2012,128690.9511433076
506,252921.97916697263
2865,211307.3858555769
2367,100932.97512813604
554,86042.47428767433
238,137756.95421405745
1954,109120.80214016282
2488,129432.73937120638
2291,70511.58517431571
1969,103392.98766834053
2725,161867.78592589567
1482,143573.78129577322
2763,203933.69684841944
503,260645.0150298817
1584,248944.49306284497
1531,142229.04112238524
2210,171151.79151941967
459,351904.99581480183
556,130272.27256166717
1347,139008.52663953722
1290,67035.60520582898
1388,97749.99213877424
1571,351129.50201003125
2754,202735.58637265814
765,147999.0909273299
2494,127894.39696868436
2870,239999.88168315848
7,219916.75049410207
1114,252918.8006575746
2418,270091.03353363764
291,136385.5419878159
18,367821.52026603965
39,387659.08968481445
1001,267638.0353144718
2442,231524.16730432087
616,119381.39362961298
2680,63038.31490548875
1414,126711.38356822086
289,153474.66843653377
40,255082.03915941162
860,121957.77124163954
409,124027.88874183598
673,157595.9579057571
2427,186018.2766314484
2036,216079.23662982392
2564,137977.85291940387
642,171732.44464176
1008,187091.39754248585
1908,150053.901377984
2519,199459.49485059085
1369,91416.09225309912
2855,167536.90491532613
712,95894.51747324404
1943,121458.73082471044
1958,125568.13521249808
107,158812.67835368848
2295,214449.92930466935
704,103194.12434562352
676,135981.0894381234
259,185790.59684637154
93,284209.618703032
106,228615.5563749537
2315,179479.09592712094
1050,106052.7314985218
1095,200187.23302250303
2709,150051.56859983393
758,136076.20970577042
1496,158037.58335435117
2370,121082.05232156352
2458,291900.20015761943
2733,136140.31431481952
161,261871.2450946022
726,152406.29781448565
845,202451.4401908335
947,233790.09859310446
2232,117182.679476114
2563,153560.370227763
2299,162490.09755763804
211,83229.7485178022
605,159625.6986975928
1478,209283.53056344978
2247,263319.3216074809
2274,239598.76889345876
2869,213196.73482368764
967,207771.29269032733
2656,117074.67750754248
667,203611.08863851478
1042,113343.2378386133
2023,165796.00750583594
2447,395974.5659178789
2055,132504.32518215722
2275,296107.6176146526
2204,165615.01406200387
1563,270466.7810425925
483,210987.14780497493
796,124911.83155203183
1526,160293.50111402434
2042,133811.57729204404
442,358760.01167526736
1693,338644.28027306555
1468,215200.95288381778
1430,197359.01405316818
2605,153630.76239229986
1529,193451.0128666674
335,158082.19614091757
1287,125211.66615449487
31,100768.84560114444
1785,342314.209490431
82,169447.29429047645
2620,129824.94676429997
252,180161.70419583487
721,55574.659235725354
2165,190516.60144882093
2316,183586.46794113642
775,128594.94212321722
1558,102905.95053117351
17,204299.0340903076
1022,219285.99944810267
925,122984.1128564546
438,278656.56711500714
1270,132494.07777046895
1272,127119.52199351431
215,128655.60266450056
266,228404.0763812513
2402,284430.88574407937
1250,130157.72618759878
1984,126689.93815828857
1279,147932.12404972373
377,249860.21050030904
1252,124812.50014394785
2156,256724.97671411285
499,323143.17459856294
1374,127107.79843927002
2898,240096.26504951945
401,112373.01016961655
2721,151884.00826839232
2078,235218.94791774987
2589,120905.9324300203
1946,230591.3108522159
1334,119496.3966909615
2781,218161.97028921676
431,393599.72530185955
576,195388.33326000677
1474,208985.33135717735
2254,146250.54020161377
2155,259281.21978048986
885,101972.62620748572
643,137767.26605683556
1944,121906.72118590385
480,194263.89854097698
2845,101444.54934076118
2387,319322.5396893382
2407,209471.60392059333
2527,172742.6301859709
2514,143976.0778379761
629,154613.39089264508
80,203523.34149317333
1876,141791.18646436825
1546,124379.85588467255
2518,168364.50943824113
2347,162256.35406511195
783,251649.25148113078
1322,35987.353348494216
194,74067.869173271
1770,296589.78205107164
2143,160545.66959855703
1229,235727.63958857185
511,263589.18165668345
46,226474.4717214601
1348,153052.49662550658
2465,202201.25486758456
387,222991.59116260643
873,219686.4937862564
1918,127701.24835256605
2764,226048.16553316195
2184,126000.42967784646
934,131952.68827798782
1920,130881.38695620066
2631,147918.00574117023
1768,569515.7967581203
2040,114873.29839586295
1749,212029.37455413656
834,228861.63572787022
1457,231767.5362066923
79,111737.21034030442
2302,131969.92690887474
1817,139715.6462359137
2755,236852.52262423153
359,174135.2866428575
2059,106995.14035433484
2092,231238.6923515087
2516,211456.35669341174
150,120765.33039349734
1656,141536.14727452415
83,94796.77330123945
2411,189841.75942633746
795,75376.21888040526
2312,227638.9751451703
2917,104876.96589439674
1624,176927.62696305904
2215,287611.56512199144
1211,152122.12206027904
1485,158720.986888787
1024,180688.09351146908
570,187395.05487566077
2874,136048.9324607414
700,136740.81866379056
2756,215178.09413839184
2022,183640.15498936284
583,220770.2406001771
2392,383256.64953268087
2424,169817.26853503138
212,113904.07491907297
736,128771.9519805918
1610,170074.7347814634
890,114356.75387531177
467,175970.34050788876
578,221659.94719381444
1747,199775.06574981107
1149,152352.9881381579
2758,252623.34204446286
857,139495.01390152905
2219,249235.45964644902
733,112439.79787743921
2909,111428.68364189185
1798,240965.34233733773
235,137930.20185598033
2366,117183.01109282547
1027,130923.43837143945
1195,133426.09693417032
1303,32337.159747686557
148,194513.33161170396
608,164272.86235285547
2515,192234.6471559404
821,297023.54518814763
2500,269667.2295035036
745,101942.0040192766
741,130154.65562229496
1611,138019.44142262574
2532,124804.79427637525
1081,226435.16749573266
1692,440915.87232161185
2520,176917.84381568595
276,108446.39357257112
1992,138593.467326405
663,40886.575549729256
418,114546.6903424684
1733,202212.90764063114
2359,148978.20945042372
253,182361.8649995275
1518,188872.9175554691
2035,143161.69152143103
2919,68494.60669368357
1540,235599.63778739146
2120,151981.06614384457
1674,161968.65063943597
256,148606.70667696634
2361,93525.43608664896
978,63874.71270766758
2280,155159.95713240496
2095,221926.7886988698
1709,322863.552763114
2801,238913.37471144705
1246,108164.0526050237
2373,99317.83306286244
1055,297184.0840441034
2017,117469.56211062358
1099,284186.36666210426
1344,72172.4347469011
835,218622.43545110963
1117,242584.26436664507
2043,79818.17561759913
2085,120967.74633241098
410,140643.4260942313
2650,112714.85315884114
2867,175468.61616888316
1668,111802.15729149013
1161,155243.6357881093
2122,169089.18317484422
2539,152026.94028001808
1047,134114.0578353822
1445,126438.40088486535
541,133750.04239206118
569,217311.8884504628
1276,107373.80955886935
918,153630.4716452439
326,170695.2879418945
1936,125649.37272680015
895,90889.124194324
257,158693.50663672618
1241,185894.50620070385
1545,122067.72691894966
1189,173335.0772541569
270,139590.79066199414
2066,197818.67855696392
693,111495.94221018755
1259,150237.24767558172
2916,157701.7815108306
2321,283919.8608707961
1977,102936.89166319977
1895,150664.93141454188
1240,168698.94465388678
85,146081.5766597933
1823,123305.31677810827
825,291272.07975121797
110,217945.45446897074
697,125615.07299582573
2297,111011.62185512276
1231,138953.32043569823
1355,134582.8673869181
968,356581.6877823522
584,217845.1865507124
1315,129790.64436822665
1606,145098.49881274608
206,110308.30319497356
1685,389289.9041279743
2016,132858.9076408961
869,205246.45173746833
2135,120726.30150769764
2346,187253.12255424634
2430,220612.39488612785
2198,90200.41937740578
2652,111617.49252929424
27,111971.9369691278
241,169035.7466116138
906,123168.21329182197
1506,137111.36616911995
2098,362199.00478639815
1435,228268.10319115024
2213,124296.83229634278
1274,132817.86334338272
743,19181.447776258137
1737,200584.32336957328
2797,262215.97949772875
2185,67599.54334328946
58,171710.33667194465
830,195701.24657730138
808,113890.48679904456
680,143664.4732383514
1153,100921.67716208048
1291,134995.7635692074
1818,157352.43732636026
2161,193073.35085927084
1883,117341.15538558012
350,342005.2449942146
2473,158603.0304279056
295,189986.5330362799
293,195962.47392008448
859,128905.77678342805
288,61142.00221124252
1578,147333.29906133283
102,194716.49579106804
2831,143346.01040527198
1030,161247.90875874113
2551,145529.2682983491
1286,159498.8119429819
958,322921.059610293
776,125576.63311273413
72,244700.06229873747
2263,253002.4856351247
1866,147971.38489044324
2876,65130.99276739708
2146,242416.4276237443
103,167102.99496086515
1500,147444.09630619222
492,190928.00640176938
167,146781.4773631419
2597,113025.97586373126
2685,100391.29946929771
1035,154272.58301337203
1220,58901.89018712065
2602,153375.83062573383
2159,204855.44601921836
695,142072.43872269397
1109,275078.06398306973
640,198645.85247805467
1652,152470.84497771345
2090,178087.1836434728
1188,188885.6951440128
2345,227812.84841193672
1059,399782.50327160896
2751,231569.9716889915
128,216635.17492153903
1523,166271.60828432709
2925,178972.1787278907
2145,273141.01282324386
1121,218224.33854592015
566,248832.19975932574
565,251172.03531708824
1331,139721.32793143485
2928,123129.01930043737
156,140543.9048393348
797,147780.31394524244
327,81541.84293717692
2859,144908.76435343205
1453,115029.34735798449
1762,330995.05091848364
1868,200218.88604288368
1760,181149.26300025286
1113,228007.4515767131
1812,193300.7770371176
117,155723.38398601732
1142,213070.23053878284
2342,421620.9270955656
927,144808.02050648085
2478,186060.5079957727
655,72822.52118246381
2064,115994.90204499508
369,278833.5081696616
2239,119272.62684504683
2732,218811.70786569235
1653,160538.75187501954
959,232999.77654198272
2395,350574.1052194553
1412,107920.40655078464
271,235231.24605096364
1484,145325.53890732944
1497,154075.57702987944
552,159916.5812118087
2,124323.64298493089
1855,293288.9350649559
4,274538.51925656665
2292,157522.67511868497
134,145231.09502941318
646,111874.4281941857
42,313850.4824303412
532,214843.92005277975
713,89349.74561136062
2561,134904.13421118684
2360,131044.20193183556
1333,118890.18261709914
1407,239373.54477648786
2892,298956.8498021839
574,212520.30729431525
1227,188742.8631428697
2591,217764.55421047492
1476,213159.2363221579
1125,271247.490367474
1446,145049.28902038574
408,115048.11733908475
1101,289755.9710589948
2251,192217.1494032647
373,184488.52997861058
2554,131578.2788718256
2382,252656.51178226422
1985,81791.72546647319
519,229470.83901778932
1093,195992.98286376413
864,244175.145868592
2889,152896.03108918294
2308,202493.0131377008
986,159640.89002064368
1302,148162.75469205488
585,158935.257381313
2708,147965.08673248123
147,136157.86983781075
1441,221161.23483674283
383,180056.7867463256
285,150814.49025084428
181,105850.73692603926
358,206859.36235780793
780,183036.6950865377
258,192041.82958687205
1865,225676.536386844
692,121538.4158018269
2902,335228.5614714391
508,239368.83984258186
2638,151565.50329473522
36,138255.47108192052
611,187226.80719222533
2281,155468.82854658202
1678,135701.43389382327
1696,461829.51222946483
1557,86848.1373385846
2180,160773.78624683362
1726,217796.07102524757
951,143334.52158650785
267,219896.8020321589
2706,140198.19406329808
2221,240657.25880711715
1357,166743.6930630366
2901,312498.15525001235
347,178105.29916757773
2164,188911.36081297768
1586,294754.1626955364
360,155566.97588587264
1769,249257.8687066022
2617,161312.35916765183
1879,143971.6433840295
991,232910.00434083393
1535,118747.63082610679
1191,137722.23397870082
1579,212547.77053780996
1882,143587.854074991
1510,140433.58860214762
2196,167959.10256493522
1845,178462.80109857148
2336,394867.5954542735
942,95010.45515438705
861,126939.01691727796
2555,110047.48230268103
1392,162238.46373190483
2099,252417.19484656
1543,117808.22572186856
948,292253.737955778
1239,178545.50898153594
22,192090.91728025122
2796,234664.92508870346
2747,182672.8646468364
92,289025.92014481145
210,172136.23062197497
1858,200468.75537042762
2228,160065.35727956836
447,234778.00848190553
827,234503.8758814199
1649,208470.58693271337
682,135267.4013377187
2698,109521.48108726078
494,168071.28169292363
214,97857.27977974672
2441,247641.10958442523
2679,100986.77669718438
1336,109442.13457868653
465,178568.2809146957
1524,147302.80580708382
2543,110912.44577986523
631,143956.85766903666
2452,315429.4815569144
228,165478.16491530754
126,171326.5183915331
1092,231308.1386805119
1122,224962.2123897173
932,218306.19847674886
1980,90681.99431421468
2171,109703.8769068875
551,164423.9486395836
2768,168240.2665680426
2056,105606.28614635098
1159,349409.046815497
2645,126204.96712768376
1174,175458.41940006727
2266,211068.18503493853
2462,376377.992112658
1219,143380.58035982368
2922,190748.46670153365
118,146479.1015019301
474,159986.05079296266
2576,154535.00078637621
872,292144.3554934076
1077,205360.33813776154
1536,148871.0266704298
1150,117140.69832823862
2341,330198.84185420803
1931,167460.68217044327
2785,139393.81543198452
2538,125190.51487739963
597,214400.57424822246
464,193309.0912156148
233,241422.96766008885
2169,148674.55950465493
2123,170864.31384060314
1867,176259.78866787642
137,258705.83752651754
515,238046.3242260047
933,108199.73473525779
2784,168215.81175982062
972,179681.76420196172
599,169256.9932560649
2614,125521.10185000577
2582,145508.93695514946
1409,178277.2613384209
175,102823.79857870466
352,231459.14654984977
976,85776.4413612444
2134,194244.7858836299
984,107833.60356314573
2396,361714.26662275626
1673,134131.76608956468
404,117107.24419699355
607,168303.505884149
814,152284.30017266623
868,191421.5993578253
2271,208581.1840965429
1633,233719.30146656453
337,173063.5343912927
2765,204811.13220223243
1746,231412.81997663918
368,337723.1945935248
2806,201887.4312287568
1662,182816.2273630702
1234,220614.9693098702
1373,123654.84655395077
1672,113083.966415812
1939,121568.91856807495
